age,children,dependents,count,income,balance,score,salary
54,3,0,3,57733.49884744934,47313.09928181706,752.563042477213,64982.19488629849
34,4,0,3,39745.33017084826,28424.4071635279,644.3739181178644,52090.79061342207
52,0,1,1,66434.61405037253,47979.90447358225,609.2381644238194,61412.958412783395
22,4,1,6,55429.83563156691,11109.973055859438,801.2439021036422,68787.6364849239
26,1,0,6,59522.0996286242,23970.27584947648,520.9370434442585,51884.99053957515
29,1,1,6,112490.11013182737,49438.21468638002,509.3041296268874,61602.02032850599
45,0,2,3,72814.41942968176,45376.01410994444,641.8676064572585,71728.06939938599
59,0,0,7,51836.50522391656,47255.96152217039,475.67815269441155,43987.17542196206
25,2,0,2,99774.01403618859,45125.07336961186,601.8428409174875,71162.09548882852
52,3,2,2,89259.18398832504,15943.769673184126,404.5037630785538,60894.34282209765
35,3,1,5,81344.1121411903,30269.854641686285,312.97834328013266,41309.233226849436
43,4,0,1,52887.28268802074,36458.82295186437,628.2819303728738,54410.43895417904
49,3,0,2,74252.13407314318,26868.7786903043,355.2489297662766,39443.9833357823
29,0,2,8,115713.34105698712,1610.85950893962,588.2020408833231,60819.71383109265
30,4,0,6,108669.31846517394,31129.589276418475,564.675096577067,71918.97171484331
41,3,0,9,36052.004716806354,18922.82148444652,349.6493773152659,37755.13455549711
22,2,0,8,52673.70398683573,2947.475658585247,526.0892333906413,56154.21583119745
57,0,1,9,81857.79195592327,47568.146788514714,439.81402062016906,54254.81880009627
59,0,0,7,37055.399285953485,12106.947899704168,780.5747683166522,56836.69583211291
42,3,1,7,88117.33673575005,7406.705024447854,711.7016519930328,64569.920138405796
38,2,0,5,90724.21776517025,43059.63810832729,371.71476746363186,50094.76539217785
59,2,0,3,65000.333589419424,3761.348547410337,384.38461807283994,44958.42076616969
32,1,0,5,41791.56891724473,17153.252111874863,337.4489415499412,35615.85832127576
55,0,1,8,33751.70109327055,36059.37980863687,317.1825812611027,29630.432488408183
22,0,2,4,58794.836479132064,16824.938697591948,701.0175702155846,70042.43206006922
41,3,0,2,83896.17339039224,23108.044165264022,333.3807796802758,55374.57768141708
44,3,0,5,76142.89866778522,4761.898098270483,309.1340707881917,39560.207932005345
39,2,0,5,81094.62305539261,43879.66311871311,543.44729574548,58175.45429572608
47,0,2,5,70056.07783311725,1115.5707298476566,754.3074703907336,54660.76754062778
22,3,0,2,44366.27711649168,31763.015372756792,632.2011944801873,50842.38581841997
41,2,0,9,47458.47508438096,17900.307574717706,537.4553280423232,50722.971204323425
56,0,1,8,110750.73974296969,3847.9137405518827,438.4708972804561,55914.73095676369
57,1,1,6,92841.16043833448,33884.45269630577,602.7071327972167,73558.33616759202
37,0,2,2,94389.00484401136,26176.931129079883,848.5763882181507,68009.66717469018
39,1,1,4,70514.16545988855,46220.1217368367,744.5038644748333,63835.76147181137
24,0,1,1,38282.74076057026,15751.488823632573,728.5265610229103,54674.32118531699
28,2,0,5,86877.72989292082,38841.911054243705,596.4696458445776,60041.202875664276
48,0,0,8,97860.29711971531,1705.783442479835,800.9562141976699,66339.85480890694
36,3,2,6,82045.48333936813,38253.39106483964,412.7400916552839,62237.462631100425
31,2,1,8,115099.85073972263,15505.884520348493,516.5225568135232,56036.70746973733
45,1,1,5,75560.34253267286,32865.8694017291,789.4799447735088,63008.59313396908
52,0,0,8,69765.62757011989,23109.479262935383,370.3850444184661,45684.18772239757
52,1,1,6,111040.49880172935,22418.178737458064,553.0311199818482,64213.88225887714
55,3,2,2,35486.47598847345,42080.68920758372,358.3130952882757,39871.27493381294
48,2,1,1,55188.893260300436,7525.041586377148,371.7379381768211,44235.37277517968
41,1,1,1,116433.6898808223,34964.61744970972,525.5431833262408,70860.18437022775
37,4,2,5,84321.63119036175,12814.876510673654,402.5819112310198,57189.41045835065
36,0,0,3,41405.84698125866,4268.371993311515,812.628691623474,49311.72839395859
43,1,1,8,39097.1952417019,21604.43018474041,686.0740669931863,47524.00085385701
41,4,2,6,105585.82941844597,18361.728719804276,794.3663275625303,81704.49621520124
24,4,2,2,74647.97910256489,10200.609674918862,348.3503020529249,38211.57399700608
20,3,1,5,73609.28033077825,34314.04063194954,716.1818784411744,63388.16894023222
38,1,2,5,118356.88411695125,24597.133197203624,827.7955491608433,90147.0995435853
49,3,0,7,45464.694941264825,41298.841135469775,644.5178714903,57351.99915605775
58,0,0,8,69270.06946041156,36575.90504692392,344.99925039117414,49221.75214968522
34,2,1,5,103750.94770136583,4125.400769653892,462.2025552439482,60874.98724492562
54,4,0,6,112830.03982064304,20235.77534732023,591.3064205932949,70673.60200811991
24,1,0,4,59563.65203880724,4810.014569511763,361.44626110393864,41020.957257199676
25,0,2,2,107747.0516111553,17278.23297499299,846.1168925212047,79110.6256856172
44,1,2,3,49257.3531183827,45249.55038372099,799.5470785830057,71964.50860776062
30,4,2,2,32507.920325401567,20744.422318139423,737.3254921210544,53643.96788636044
41,2,0,7,38711.067128365845,33656.72972147232,508.83894448333587,44219.246063650186
53,0,2,2,60027.02429966899,28442.458194763884,760.8691498005372,64378.97980173188
33,4,0,1,55383.490629053085,7560.80053118909,615.6446314759874,39936.31989288789
28,0,0,1,73278.78479109087,38162.10911869673,429.979424680692,51311.69376457053
39,1,2,7,97837.72201137144,10489.828049324,558.8611459969172,70643.71313321011
35,4,0,2,75327.05689886381,7687.586604706821,779.6188246464585,64725.44424155989
36,4,1,7,90060.4840648571,40347.00591852814,612.0496784798875,70859.63405854117
36,4,2,9,52659.94269948179,20685.23678778717,525.1346571437942,48753.91784633682
53,2,1,2,62589.268306937745,24860.4558045925,785.8185378493827,71007.42535333543
30,4,0,9,80480.54562349632,42034.718892678466,467.8451601888308,61533.89097344821
54,0,2,6,104518.70308771299,10198.743717108691,518.0526978334424,67645.3001111907
53,4,0,7,101185.78389073629,16216.42094460512,546.8047480807721,73205.27327681788
55,2,2,7,53879.88547808648,35442.90962027739,454.96885387586264,52013.61742178439
27,2,2,2,61784.231837308806,27360.06286530873,524.3957155802369,57936.23925560534
38,1,1,7,101583.16765102041,33360.536379156416,472.7755067374769,62522.93763756607
52,0,0,7,75228.67759210264,24674.27934573392,845.4230897466317,72046.60734970245
42,3,1,1,85401.70916715877,26819.604784916686,783.9304423696249,78079.27775083459
21,0,1,7,89842.12419956985,47190.130122352515,371.3031262260447,68598.29048759185
27,3,1,8,74129.72916700382,32107.06227745871,537.577784101024,56321.08241039534
48,0,1,8,92059.63894111944,8607.381869495242,678.25259755188,69278.28855466639
26,4,1,1,105376.53748876238,33919.62666396742,769.5056841665638,85187.50132017014
48,3,0,1,71999.7552957867,11784.439833107492,595.2464142285149,53691.203849409525
50,0,0,6,91652.78068193774,23728.643583313467,585.7269882495985,64550.599883662224
49,1,1,5,119691.96102279481,18886.032275650377,482.68720268867577,63046.53951978932
54,2,0,1,74489.03321051327,10156.720417251463,339.89107625734545,49793.83113954921
44,0,2,3,61181.93526132363,44773.42035910402,386.27780225773785,53580.79950529252
23,0,0,3,80288.4282608228,39139.8595716581,807.1193477298814,73185.0908656317
57,2,2,5,55210.68439317144,16770.738703312498,829.0546332888474,54979.94631750087
36,3,0,3,65498.49548535992,31141.647398798807,586.6498075945742,57604.19489688565
29,3,1,4,97548.79313557132,29593.521192605138,737.4301648274691,81624.96246208237
20,4,2,2,54252.28599275694,35902.15145581317,548.3894674768651,51637.9866139393
37,4,0,6,77249.05398360438,49817.103092103054,495.68409882104754,65002.897856433454
38,4,0,8,115168.3614241127,27162.944990073807,638.7691303910203,77464.31249017618
51,1,1,1,85808.02480882478,38642.7241100431,783.0194362829798,80975.79197462655
50,2,0,5,104789.93471813512,12136.077231453399,745.7161178935955,71936.63679811021
52,3,0,5,57691.05198235388,31045.813640042343,439.2844032141817,54520.733012180746
41,1,0,8,108471.77210874588,11639.053524693367,459.0330685563159,57376.979331224895
20,4,0,3,81100.41568983972,27638.377841996888,549.9971890905332,60283.53225267657
54,2,2,6,70080.25991068741,43597.14553212359,644.5026656697373,62857.98853512049
36,4,1,3,51882.8004523749,19098.21530848139,435.0037471731377,46924.54797275738
53,0,1,8,61386.60469960605,25602.18953539081,526.0309688461821,57157.8696494088
48,4,2,1,35565.61820291871,9396.428857027277,739.2836044136245,55546.307360074
25,2,1,6,64142.72913586259,45770.53532717652,303.46335647061505,49574.98833240595
20,3,0,1,40491.16736122988,16475.66128407022,827.0950501196913,57864.12523837256
46,2,0,7,91585.60058580151,27984.087227033895,418.393750484536,49974.366540585674
31,3,0,2,44460.44751447861,32185.44947334808,499.6620167784411,45230.475527696784
23,2,2,4,64477.859671559105,44605.95625095734,804.0272207157186,76893.02689777885
35,2,0,4,43009.98011909046,40150.76230093409,442.6012579198137,48833.1187001187
30,3,0,9,67958.38734358101,41335.95408201471,821.1421188671139,81058.90284685796
39,0,1,8,39365.00985414816,36683.67998404681,366.65340290562756,32519.114427938508
45,2,0,2,53554.54530996857,43715.458705987294,499.3537470324552,50483.134825808535
47,2,2,9,39334.3333260381,32963.87876411593,713.072203659902,53051.29350735025
27,1,2,6,74492.39246270765,8780.407700797365,662.7655956173068,56066.9595804339
21,4,1,2,60236.05097786123,5515.413129511798,419.6547790362644,30400.288645234963
59,1,2,8,51753.17147346431,45176.84804434489,553.9687825900136,56037.07206654852
45,2,2,4,69593.89376109774,40830.02205612468,733.9029485905414,74587.47724623198
46,2,2,4,58049.16275406926,35510.1739843812,390.73843300456036,48653.118945185364
52,2,2,7,72043.38300700471,42655.639649338875,569.8262112702014,55221.0547517551
26,0,2,9,64340.7292829241,2813.928650392115,323.4611257853589,38169.57361088455
55,1,2,6,99378.51687668827,36252.82562146679,805.2549741551009,82351.7710644057
40,4,1,2,106498.1985342214,5061.708522091984,547.9168968559533,57099.29436379906
53,0,0,7,36717.97129649087,48610.85192641125,571.052024032017,40827.008756777715
42,3,2,8,78204.98374685562,15296.23361746389,728.1356438227608,59527.19560435249
53,2,2,2,35634.81098784107,44142.89256109914,397.0419843782281,49466.60228616676
59,0,1,9,115379.60086652086,19364.946541182864,692.6332357462554,70518.23067154331
26,3,1,7,56165.33808375524,20135.984067392892,532.3820074790303,55535.7826897392
45,2,2,2,84671.02589957553,7007.3117447517225,824.2972851301815,64406.69365961508
59,0,1,5,46636.9513047252,44986.37398112892,453.56288047650276,43444.0682530974
36,2,2,8,51825.44080323845,29287.92058560817,602.74698141722,56806.66343468071
50,1,0,5,33455.96493327656,27977.14221056896,423.77304335194555,38082.294928400865
58,2,0,2,78788.61108888479,29339.945305120957,504.02122575665925,58930.612341889726
44,4,0,7,37321.570788934165,23389.54763428818,468.1147256922625,42612.37264585997
56,4,2,7,60750.182406364445,5189.2340485551185,660.4471721813666,56751.497333132145
34,2,2,5,70991.86792659677,27089.52621830251,634.5351621374261,58997.33512715798
21,0,2,7,99573.39797056108,47374.95510487794,713.1345658261968,72499.71973794315
30,3,0,6,80705.86323641699,26527.940966875365,630.0507256186573,58028.66634624331
51,3,1,1,66503.09155523159,45851.556524533014,844.7619856539549,71619.13791065174
49,4,1,7,94880.02298979869,38336.282997281036,456.94519710216775,60273.251300072036
36,4,1,7,73873.12335767908,30238.537662665556,707.4892930685464,67672.46590143794
43,0,1,7,56277.21003545329,32044.51823731989,730.2157450161333,69711.210565809
23,1,2,2,85736.52000183877,41315.28053369029,716.7114186079459,66220.28297683573
51,4,1,8,84195.67161620739,8561.532461685933,537.0690863897961,56480.00253339256
38,4,0,9,60533.96013426601,20284.782207858312,341.11683172122474,37459.09606778084
22,2,2,4,57888.17843316324,40574.47353694239,464.8587438545327,50277.72603021012
23,1,0,7,75831.41922088314,38760.04774708672,779.9429009636606,75401.22456180566
44,1,2,2,58679.388493612874,44879.483004515154,363.72040055052315,40949.403948489344
28,4,0,2,60952.39048494058,17358.4703981476,360.88414929918383,45604.23227481586
40,2,0,2,50899.096750763005,17754.266623806987,756.8967289480513,55220.58215900545
42,0,0,7,53617.29066647519,34256.21359744789,720.1077453339276,59359.44866055049
48,3,2,5,64329.03419986789,17145.180794768443,563.2459091225091,55247.754796107765
49,4,1,5,85914.50324653261,20374.756578672248,490.4471584678555,49244.463174590026
44,3,1,7,61455.718913929784,12914.826063291268,783.9714508876997,63148.95548562179
48,3,1,5,52462.727866889705,37095.72228085851,682.8932440856606,61075.90855562683
53,3,1,7,119907.5396025652,19670.844208350572,578.4773187700657,79568.27284410407
33,4,2,5,82212.18372641255,6027.581706767843,369.29695818573003,62285.3525994313
41,0,2,5,91870.70793789915,16835.278495385493,748.0104505777981,63518.07647209631
35,1,2,7,115159.07698034211,32428.506840504735,663.2400881361152,79149.8622672219
30,2,1,9,65355.05397195569,4291.329067512099,333.4777108518813,40960.71960060133
33,1,2,4,36153.50626041728,23279.788348325575,393.9969335825857,36401.60566757424
26,2,2,7,50848.89457400901,19033.615728603167,792.0754590087415,62693.89913473685
24,1,2,4,90196.61429032197,6311.832535407066,718.7046150388865,74004.37004056267
59,4,0,9,100982.23352058796,34580.16249961337,652.5191513796051,74689.3590925591
48,4,2,3,102059.35653343401,35047.09041091799,754.9943347027352,76619.12773839582
36,3,1,9,84740.84735689848,44514.993550336774,306.3228655753981,55823.947408516244
49,2,0,2,58290.037049840226,24383.147351586897,686.5384768447026,53745.32721560552
44,0,0,3,102866.70397864858,24782.457698519014,321.3109078601727,49087.910789156726
33,4,0,2,98314.10848153497,46849.78993480454,610.8807155561592,80287.62603454509
41,2,2,2,82452.28776429046,48266.099486234,449.66385432819817,58123.65163253464
24,4,2,4,65377.965861341014,18073.973958543455,828.2320430018365,65117.42610940074
59,0,2,1,116828.04939724521,35428.42616988297,750.6091342297326,79240.67475217632
47,2,1,3,39754.34377335539,49648.56285202317,440.731319049342,46433.68314972349
31,3,1,3,113740.16332176984,32365.325322031385,434.53993086040015,64201.38130328683
55,2,1,7,85518.45800646649,44865.86252038312,817.8121137884636,78291.89910656297
32,0,0,1,80280.66042496113,34792.17824749351,345.01131960394565,43896.422767329976
40,3,1,3,107270.08071429166,25432.698637140278,420.0709499088467,60880.02997486934
51,4,0,4,69214.70597961184,18444.850042015452,430.49071243758476,48866.01223642635
40,3,2,1,105655.58903673368,9293.332997416064,737.2827838890754,76331.16620279422
56,4,2,6,65614.85995255545,49299.757735849984,706.006567218277,78359.33497316622
57,0,0,5,41795.59672959983,35991.42663736613,769.0135095293803,57463.27700062622
28,1,2,1,67523.76208456601,16376.463316258538,412.4822753998552,43788.65326123527
56,1,2,8,117651.99532912594,4538.639217271868,729.5890487755776,79575.45188233853
21,0,2,7,82283.94598672795,6251.8523151891695,310.1094796727359,41471.24414009921
22,4,2,7,95067.26009289129,48634.65833379575,566.7965844966411,75167.67253882851
29,3,2,6,79757.42446506965,48343.840076199005,775.5120206049475,79815.11814764056
54,4,1,5,58887.80643099894,37185.87598678344,730.5144896672577,73296.03116542634
28,1,2,4,80791.81476336822,47704.05696220755,767.9683988098575,75289.64253869648
59,3,2,6,87912.0727840958,5655.938875989592,493.73081933434105,54254.27519756853
51,2,0,6,80476.89014628463,34276.35396838637,401.0052150133946,60507.006805265344
40,1,0,6,79240.07373333207,28364.945908102993,375.1593527162868,60555.164222143336
53,0,0,2,79457.86009477804,33976.58393958321,518.1329610966077,55173.75995554529
44,3,2,3,69292.09241341706,16048.835960954471,526.8990088079242,51040.40901305644
51,4,1,7,58217.19446616292,20241.386475133644,661.7901510422619,64844.07981971021
56,2,0,7,111145.63492052506,47393.4410753295,380.6260370529903,64776.437602729486
41,1,0,3,85679.68189616664,20679.73171113883,436.1975762117596,47473.191949185886
44,3,2,9,80339.08315457962,27157.038219834496,699.5710014927724,60724.41717799408
20,1,1,3,82642.9165101086,21061.65731071987,483.24427031780556,55115.79225094218
55,0,1,9,113211.91126312158,22230.065159759426,730.2171703783093,67936.57277994044
40,1,2,1,78202.78294045285,31618.10457293851,519.3111965561957,52213.207453177536
35,4,1,3,80616.99688667394,20175.092955439693,730.5891575812594,62313.93595458459
51,4,0,8,89497.81215856283,19941.467312858338,441.2370624727271,58578.1503646672
40,0,1,5,112355.79356161327,25128.80910078012,451.29326041161767,58895.57768746495
47,0,0,1,62308.828267814824,21453.34820884367,581.6349922865815,55345.03377458413
38,2,1,3,74737.1105568847,45094.388369037064,786.4170692026655,76493.84994557349
33,3,0,4,90382.22601453114,38940.288413556555,398.7269419909353,56826.35574791731
42,1,0,4,58932.37465502268,38169.62869487519,589.494804829157,52974.833622438695
43,0,0,4,31147.803300528616,45795.936497391136,373.7488520501523,30106.827290267218
39,3,2,5,64098.30565919061,13545.529261051088,752.2143195826211,70227.7358427147
51,0,2,4,97611.73708818082,10267.728795433974,707.5421622637306,66783.692008302
59,0,1,5,102747.4195931743,22639.61854503349,617.0176018112182,69863.27983976758
29,2,1,4,30711.372113161327,11183.532520476694,688.9733771181843,54012.989151222835
20,4,1,9,91283.99911598282,45367.151236786325,672.7402958927794,72171.95236786132
50,3,0,9,30403.656717739243,31826.55209163023,550.7807112416954,44260.58864510122
56,2,0,3,99155.77635999215,16529.974681701082,344.72824906455867,57945.828761634526
34,4,1,6,119060.23606217255,4659.34529528591,363.7458481624371,57013.41255151833
59,0,0,9,114047.30562696577,26550.715003726455,474.4545534313334,61981.23235189325
50,2,0,6,102859.40828748076,4660.661113692443,599.4135446274706,64168.14431827612
47,4,0,9,65308.84622750434,8615.77917568293,745.5607167713972,63353.44209685444
29,4,2,5,40485.113064597026,35797.25367836635,302.1755329708707,43561.33882510525
25,2,1,9,72143.02568878193,39170.5053454713,528.4272593021645,57312.32451932336
34,1,1,6,85194.37170032089,37736.21473156472,748.9364796587959,69663.73119858156
46,2,2,2,109553.40019535647,5187.860162281731,498.5239863301065,66908.4601047837
29,0,1,6,118601.68442789835,27103.336602622683,530.6634948241028,67819.74553744751
40,1,0,8,86425.08508349294,13527.400412778194,417.4521836408975,46994.400428706416
38,2,0,7,94670.33566687173,28516.79000916116,452.92692434105686,60312.07896637988
23,4,1,3,113280.6673026697,8034.327073674448,596.175721440226,68735.13799903277
41,3,1,5,30189.442321461607,8746.19383254385,778.2923240544592,58168.50733977105
57,2,0,8,40541.735952353774,49004.41081673519,796.6852010074238,66797.89461820609
34,4,0,5,107869.71470588964,39447.117130253864,309.7502281463635,60532.85306590697
25,2,1,9,65463.99120918903,3162.0795344094636,777.1643311269029,64052.23400634709
30,0,1,6,75386.17038275902,46586.965700638604,522.0149220995843,56435.759003154584
49,0,0,8,79992.49491646547,26170.226686869137,827.5709105553975,72721.56789262932
59,4,2,5,114335.0368211691,1660.2588540588822,532.120126601815,59582.64902503798
43,4,2,2,101824.38697980114,34473.84387477789,334.7568637692727,52868.152096715814
41,1,0,2,56178.72345709927,2355.141605740311,586.4154843282466,43964.11714898337
49,0,0,5,41333.50960311907,44843.35370408092,419.7522636814866,38246.63044465577
23,3,0,9,34119.940484395855,39921.590377410605,407.5587151315078,43723.40745756232
25,0,2,2,42827.91371894623,45581.280027250315,440.5203615770573,36434.417695845754
57,0,2,9,33665.55311061894,12584.702391092067,720.1458863175872,57515.16088254047
45,3,2,1,70593.0172802479,1450.0928103983342,556.184556826639,54746.25170306464
38,0,2,4,35965.75281270458,20671.82618041597,734.4434050130046,50806.2228410464
21,2,1,5,32908.452347984516,8095.706581598048,420.2809952374896,26602.331128667473
23,2,2,9,92616.12217441323,4479.815311729097,505.7046805872784,51637.00405552494
24,0,0,7,100510.23239352759,40153.897307068706,641.4712525057878,74090.19103762908
54,0,2,1,92290.82424560326,26454.174605554523,556.7482799732072,60737.444512396796
48,3,0,8,108496.77972218549,11231.26667788569,573.0544984021456,64460.38393000862
35,0,0,7,115825.5238326884,12943.551522691267,508.2553672282471,61143.227774971405
31,4,2,4,111025.34110955418,9546.51502081219,781.5114993684101,81648.2726113705
40,2,0,1,46562.81893057322,10365.205614884268,482.21485890677525,41623.18949298448
28,0,0,3,86482.63247152009,26578.688125320095,790.3985634583385,75611.8204966805
30,4,2,9,100372.48601170538,47133.87712006849,328.4386700707443,62744.213303428594
27,0,1,2,50681.41814241026,2542.040121617929,581.3624320313024,50626.361932047745
45,1,2,7,53450.10318455622,10265.828132351948,690.039446022419,58326.242245361165
51,4,1,9,63157.37956527665,26709.451630788175,326.86349400136777,41635.55604470118
58,2,2,1,55735.00031854835,12136.46416126655,334.15489518629664,40431.83411910055
23,2,1,1,118027.20489885837,22372.300058990964,322.4696707961622,61661.56208655025
53,1,0,8,95529.00368917367,39248.127893417935,792.0770762772145,75654.00174926227
47,4,1,7,118609.26648405494,39686.6049900984,528.89695295818,66399.19973231967
44,4,1,1,98306.65842068933,42424.0481901446,616.4000117553011,77542.11984850296
54,3,0,5,108328.06890877812,9664.255793359349,525.6005618762922,62410.659951848924
38,0,2,1,32002.50637094651,36655.1771475726,479.2399967729401,44316.13709745124
54,4,1,7,62180.71735615369,38230.52965369866,833.7479266790683,74315.99377101996
58,3,2,4,37004.867802212015,33271.05631339757,414.68051675775365,38618.02427247406
48,1,1,3,59133.05656666768,12843.370676081415,773.022461457625,61353.69981441624
33,1,0,8,113649.34178066402,6026.973964082296,643.3881828346666,70133.63060631894
40,1,2,7,119732.26800908477,4604.691949851169,800.2409880122175,77754.71166298374
55,3,1,7,94689.35328405746,29288.171400437164,351.1948201053828,53209.89271001665
57,2,1,1,34256.36061382312,8863.74469274309,753.0968226731019,51112.662060171606
33,1,2,7,31932.988846716136,25472.379793559463,322.61728573567376,30256.434209255982
59,3,2,1,44071.265631367896,40236.83536097665,337.0972509774145,47654.960874747834
34,3,0,7,76956.01173865904,42998.5806158597,350.2083718137324,50374.48537297375
49,0,0,2,107992.4401915311,38750.61998875966,313.4532376852058,55286.8388838771
31,1,2,7,74887.62475348957,21332.898335366106,744.5740323415605,71355.05133080432
24,2,0,6,56503.99610569919,45233.83909480801,813.5667050299115,70299.78884299008
46,3,1,8,92852.89713824727,42932.469536959485,477.97668966531165,70647.18179023643
34,2,0,8,30609.121339042675,26442.36598521716,342.76092988295017,31789.464357020577
45,2,2,6,78441.92850153154,27055.701246139994,479.71647756537743,65251.89745986458
28,1,1,2,64380.0097941259,45224.83990712942,467.93104298703383,44139.789562563376
59,1,0,1,43066.8576549771,45416.733965610045,773.8230612474946,64434.37880153641
59,0,1,9,119545.98193150609,40307.2871839114,414.4768195481853,66342.58783147014
54,2,0,6,43730.18058511493,35251.60039949483,443.52644744826296,34637.89727629775
32,2,0,1,118905.85886301224,12524.988942595768,459.3925403343178,59616.05402354067
52,3,2,6,55182.983332643045,34236.255699239024,537.6818726302823,51068.19533178833
53,3,1,1,42005.74013957883,10874.00991881442,596.8142076302114,49850.142131819215
23,3,0,1,95516.09653904839,43180.51105116953,671.7504639166395,73804.37293629698
32,2,1,3,92698.50021207865,3935.7560938071642,323.7967148550672,39790.70975099707
29,0,2,4,100826.6830469244,31791.665270671376,700.4671298721407,74851.71166745831
20,4,2,9,49081.70655879815,40188.770179834166,311.6495968039235,43281.38584114327
30,3,1,2,111626.66528023405,2553.755132261993,328.0104067013843,55000.48022853504
28,4,2,9,68905.46401535845,30885.081673589844,590.4873304491206,56392.98589162241
57,0,1,7,77287.88027441304,33691.865922706915,645.8380965844312,60152.22892955671
42,2,2,2,89240.34356872144,40325.33082666797,401.0201424016103,55573.11952624647
32,4,0,7,111969.95043888086,25177.03536513309,323.499278211283,70826.92367313911
24,1,0,8,37167.763531623554,28881.371183446914,784.8951560281519,52813.531456572804
44,2,1,9,83944.51319638875,7548.846945440707,355.32712128300153,45949.577555179676
29,1,0,2,50696.85884327575,16258.996793673025,390.2826862221781,31021.370165756925
24,0,1,2,115886.77149226466,45522.9298987763,743.4650449825069,85045.08188435348
41,4,2,9,31208.454244715882,28197.751473261735,307.7089459680807,34887.61072056191
44,4,1,5,91404.90674283233,16441.12047948118,362.106952931525,53535.97406386119
56,0,1,7,38125.73486992723,23090.071424317062,501.3315314482121,41690.25538244392
39,0,2,2,30465.02411621611,4077.4855431270234,597.7154105720581,41478.3384641421
47,2,1,7,57919.78473300332,4456.850697331147,805.651423491086,54672.738744004324
40,0,0,1,102254.11046003958,18488.690817751638,709.03888481749,63475.86249013319
30,3,0,8,56630.308889352345,6053.2217211047455,784.1271657104838,61459.240112671105
48,1,1,7,116457.39211342415,27433.79729782063,734.2816946109727,73901.41227884742
24,0,0,8,85306.92368044372,38403.515428805884,515.7588716805533,64985.3028014623
56,3,1,7,109146.64438057953,14160.384355590992,811.6797465625752,78645.10637005785
24,4,1,5,89134.59636824604,12962.03622915739,463.7243505177154,60812.05849893286
52,0,1,9,95286.78181575527,46807.63151418512,599.3600847010331,71647.08335420275
55,1,0,6,56486.08721831182,30093.499965704195,346.1737345911881,41319.89418559755
27,1,0,5,84134.97240186477,16583.420018456713,622.014887232116,60250.65235129706
25,2,2,3,119275.97961700021,8154.399444346812,669.5674102642213,81955.75610300394
34,4,0,6,64431.54338923064,4297.890568567852,735.8566393027875,57934.66375297978
34,4,2,2,53130.05143895345,5387.266097546944,497.3085721876031,51801.78589809796
28,1,0,3,62460.346207527,44453.65105938339,660.0222360416844,63157.841061438776
24,3,2,3,94757.32884413611,42942.849247217935,759.8670303140952,77807.66695303364
45,1,2,4,40799.58397158804,27780.1571111223,710.0716906712851,57830.804393527265
42,0,1,5,105019.12203021371,6979.078063706488,529.337787030028,66332.16666652648
35,2,1,8,47286.129253756706,30245.19112531865,719.4609920345162,54569.701146416
58,0,1,6,83059.68886907941,22479.607259281398,374.3813754742738,52685.61709482356
54,4,2,9,40735.449141085235,21455.489738401935,698.7357317018896,52029.09040713571
29,0,1,2,60715.54076856679,8991.589246993128,816.7410383398338,76072.65308478271
46,4,1,1,51391.94856995534,28432.342007591913,799.3853385869337,73754.15879075194
35,2,2,2,89719.30821734318,27942.176434824032,380.30248402558516,53424.62338209927
40,4,1,8,83216.34562940898,23667.70733620881,612.2192832032453,62258.503729837874
31,2,1,7,56010.03108627621,33486.95600943011,728.9230642102392,68184.83333147621
28,3,0,1,107107.94395407621,14195.00513918423,440.9767687195805,57964.77651385469
35,3,0,4,116985.93453491712,1310.345334191466,653.7742846593013,70969.40980780765
28,2,0,2,81219.99435594169,20644.74085403929,795.4744934987156,65895.1126497668
48,1,1,5,35255.86492241073,38452.241424362925,459.8416407877617,39436.976153522286
42,2,2,4,93518.12630656146,24365.129893124587,554.2647737017214,68939.09615595506
58,4,1,1,119499.50654249563,1467.2873128467959,575.0136168399015,67699.36576925963
43,3,1,1,113409.44675766211,21103.611658483795,808.1153683936672,78949.86484295405
41,3,1,8,45987.53469536468,35406.364884301096,577.4307336348636,51932.00217941071
50,2,2,5,55225.244785937415,18828.52568236766,774.8970762032492,65116.18486514157
29,1,0,1,62140.69451106827,9986.416806569305,716.0810957872662,58668.655257558734
46,2,2,2,61591.367921056015,35124.425548630694,787.8951201934254,65972.91880928424
53,4,0,4,64278.914186262344,22781.105555516187,354.24661229695204,49776.14583293257
58,4,2,9,91691.85279358499,13896.490858685225,459.0854740732927,54287.63349383812
43,0,1,2,43476.66179177261,43903.014389587275,722.0398659550658,57880.91699152117
40,1,2,9,58882.18764904294,24688.69685351481,847.4820212866599,69281.61923873435
34,3,1,3,90397.90995758928,33061.043791953,793.8426763612827,74499.53605564537
36,4,1,6,34791.98672266143,27037.329420644004,675.1261690439765,57822.66484754463
38,4,2,8,83371.78162736254,28276.18941623895,744.1377309971033,76018.11112576135
44,1,2,4,84185.88150735955,25914.834984048677,392.737756410311,46891.42473543989
59,2,2,6,45741.317397770195,41449.62317256949,388.37476664431665,42506.42099149193
41,0,1,2,110134.28609173608,7904.225659060548,811.1763993809111,77781.53815235774
33,4,1,6,89246.68035390764,46602.85763514058,451.3641676291704,61159.6680753328
47,0,1,8,40130.79641689537,14095.816293076095,348.25344898977636,39694.54696860026
31,3,0,7,68318.17153401604,36545.72995038177,571.3910466679386,60558.945956088115
